Bot,TP_mult,SL_mult,TP_pct,SL_pct,Leverage,PF,Return,MDD,WR,Sharpe,Trades,AvgHold_d
scalp,0.6,0.6,4.8,1.8,7,2.78,5910.2,-26.6,55.4,1.52,1285,1.1
scalp,0.6,0.6,4.8,1.8,10,2.79,9050.3,-26.4,55.4,1.49,1285,1.1
scalp,0.6,0.6,4.8,1.8,15,2.83,14275.3,-34.4,55.4,1.44,1285,1.1
scalp,0.6,0.6,4.8,1.8,20,2.84,19493.5,-34.0,55.4,1.42,1285,1.1
scalp,0.6,0.8,4.8,2.4,3,2.22,1274.9,-20.7,55.8,1.27,1284,1.1
scalp,0.6,0.8,4.8,2.4,5,2.27,3061.4,-22.6,55.8,1.41,1284,1.1
scalp,0.6,0.8,4.8,2.4,7,2.2,4851.8,-26.6,55.8,1.4,1284,1.1
scalp,0.6,0.8,4.8,2.4,10,2.19,7538.9,-27.4,55.8,1.37,1284,1.1
scalp,0.6,0.8,4.8,2.4,15,2.22,12006.9,-35.1,55.8,1.35,1284,1.1
scalp,0.6,0.8,4.8,2.4,20,2.24,16469.0,-36.4,55.8,1.34,1284,1.1
scalp,0.6,1.0,4.8,3.0,3,1.89,931.2,-27.5,57.0,1.07,1280,1.1
scalp,0.6,1.0,4.8,3.0,5,1.95,2489.2,-23.0,57.0,1.29,1280,1.1
scalp,0.6,1.0,4.8,3.0,7,1.92,4040.5,-26.6,57.0,1.29,1280,1.1
scalp,0.6,1.0,4.8,3.0,10,1.88,6378.1,-34.2,57.0,1.26,1280,1.1
scalp,0.6,1.0,4.8,3.0,15,1.89,10290.0,-35.4,57.0,1.27,1280,1.1
scalp,0.6,1.0,4.8,3.0,20,1.91,14180.5,-46.5,57.0,1.25,1280,1.1
scalp,0.6,1.2,4.8,3.6,3,1.67,632.9,-28.1,58.1,0.94,1271,1.1
scalp,0.6,1.2,4.8,3.6,5,1.71,1913.9,-23.5,58.1,1.15,1271,1.1
scalp,0.6,1.2,4.8,3.6,7,1.73,3236.1,-31.9,58.1,1.18,1271,1.1
scalp,0.6,1.2,4.8,3.6,10,1.68,5218.2,-38.1,58.1,1.18,1271,1.1
scalp,0.6,1.2,4.8,3.6,15,1.66,8561.9,-41.3,58.1,1.19,1271,1.1
scalp,0.6,1.2,4.8,3.6,20,1.67,11881.7,-47.2,58.1,1.21,1271,1.1
scalp,0.6,1.4,4.8,4.2,3,1.48,407.3,-28.3,58.6,0.8,1267,1.1
scalp,0.6,1.4,4.8,4.2,5,1.48,1287.1,-33.6,58.6,0.96,1267,1.1
scalp,0.6,1.4,4.8,4.2,7,1.52,2359.7,-32.4,58.6,1.07,1267,1.1
scalp,0.6,1.4,4.8,4.2,10,1.52,3952.1,-44.6,58.6,1.09,1267,1.1
scalp,0.6,1.4,4.8,4.2,15,1.48,6650.2,-54.8,58.6,1.14,1267,1.1
scalp,0.6,1.4,4.8,4.2,20,1.48,9395.4,-48.9,58.6,1.17,1267,1.1
scalp,0.8,0.6,6.4,1.8,3,3.18,2544.3,-13.2,50.2,1.91,1276,1.1
scalp,0.8,0.6,6.4,1.8,5,3.09,5178.4,-20.2,50.2,1.83,1276,1.1
scalp,0.8,0.6,6.4,1.8,7,3.06,7811.5,-20.7,50.2,1.73,1276,1.1
scalp,0.8,0.6,6.4,1.8,10,3.08,11761.9,-24.6,50.2,1.65,1276,1.1
scalp,0.8,0.6,6.4,1.8,15,3.11,18341.1,-26.2,50.2,1.61,1276,1.1
scalp,0.8,0.6,6.4,1.8,20,3.12,24910.5,-34.0,50.2,1.52,1276,1.1
scalp,0.8,0.8,6.4,2.4,3,2.48,2032.6,-13.2,50.6,1.69,1275,1.1
scalp,0.8,0.8,6.4,2.4,5,2.45,4323.5,-20.2,50.6,1.66,1275,1.1
scalp,0.8,0.8,6.4,2.4,7,2.42,6614.6,-26.2,50.6,1.57,1275,1.1
scalp,0.8,0.8,6.4,2.4,10,2.41,10059.1,-27.9,50.6,1.53,1275,1.1
scalp,0.8,0.8,6.4,2.4,15,2.44,15788.2,-33.4,50.6,1.46,1275,1.1
scalp,0.8,0.8,6.4,2.4,20,2.45,21501.1,-36.4,50.6,1.44,1275,1.1
scalp,0.8,1.0,6.4,3.0,3,2.08,1618.1,-16.5,51.7,1.47,1270,1.1
scalp,0.8,1.0,6.4,3.0,5,2.11,3631.5,-20.2,51.7,1.52,1270,1.1
scalp,0.8,1.0,6.4,3.0,7,2.06,5648.3,-26.2,51.7,1.48,1270,1.1
scalp,0.8,1.0,6.4,3.0,10,2.05,8675.1,-28.1,51.7,1.41,1270,1.1
scalp,0.8,1.0,6.4,3.0,15,2.06,13710.4,-34.3,51.7,1.38,1270,1.1
scalp,0.8,1.0,6.4,3.0,20,2.07,18731.5,-38.7,51.7,1.36,1270,1.1
scalp,0.8,1.2,6.4,3.6,3,1.81,1222.1,-21.5,52.8,1.24,1260,1.2
scalp,0.8,1.2,6.4,3.6,5,1.86,2977.7,-21.2,52.8,1.39,1260,1.2
scalp,0.8,1.2,6.4,3.6,7,1.83,4725.5,-26.2,52.8,1.37,1260,1.2
scalp,0.8,1.2,6.4,3.6,10,1.81,7343.3,-33.6,52.8,1.3,1260,1.2
scalp,0.8,1.2,6.4,3.6,15,1.8,11742.3,-39.3,52.8,1.29,1260,1.2
scalp,0.8,1.2,6.4,3.6,20,1.81,16116.5,-45.6,52.8,1.27,1260,1.2
scalp,0.8,1.4,6.4,4.2,3,1.6,826.6,-27.8,53.4,1.02,1255,1.2
scalp,0.8,1.4,6.4,4.2,5,1.64,2308.5,-21.5,53.4,1.25,1255,1.2
scalp,0.8,1.4,6.4,4.2,7,1.65,3784.9,-27.7,53.4,1.25,1255,1.2
scalp,0.8,1.4,6.4,4.2,10,1.62,6013.6,-35.4,53.4,1.23,1255,1.2
scalp,0.8,1.4,6.4,4.2,15,1.6,9724.3,-40.0,53.4,1.22,1255,1.2
scalp,0.8,1.4,6.4,4.2,20,1.61,13440.3,-46.2,53.4,1.22,1255,1.2
scalp,1.0,0.6,8.0,1.8,3,3.18,2843.2,-13.0,44.4,2.01,1268,1.2
scalp,1.0,0.6,8.0,1.8,5,3.08,5681.0,-19.9,44.4,1.88,1268,1.2
scalp,1.0,0.6,8.0,1.8,7,3.04,8512.6,-20.1,44.4,1.77,1268,1.2
scalp,1.0,0.6,8.0,1.8,10,3.05,12760.0,-22.5,44.4,1.69,1268,1.2
scalp,1.0,0.6,8.0,1.8,15,3.07,19838.2,-26.2,44.4,1.62,1268,1.2
scalp,1.0,0.6,8.0,1.8,20,3.08,26906.8,-34.0,44.4,1.53,1268,1.2
scalp,1.0,0.8,8.0,2.4,3,2.56,2381.5,-13.0,45.5,1.83,1265,1.2
scalp,1.0,0.8,8.0,2.4,5,2.53,4907.8,-19.9,45.5,1.73,1265,1.2
scalp,1.0,0.8,8.0,2.4,7,2.48,7432.6,-25.8,45.5,1.61,1265,1.2
scalp,1.0,0.8,8.0,2.4,10,2.46,11221.7,-26.8,45.5,1.55,1265,1.2
scalp,1.0,0.8,8.0,2.4,15,2.47,17529.0,-33.6,45.5,1.48,1265,1.2
scalp,1.0,0.8,8.0,2.4,20,2.48,23817.2,-36.4,45.5,1.44,1265,1.2
scalp,1.0,1.0,8.0,3.0,3,2.13,1901.8,-14.1,46.4,1.6,1259,1.2
scalp,1.0,1.0,8.0,3.0,5,2.16,4105.3,-19.9,46.4,1.58,1259,1.2
scalp,1.0,1.0,8.0,3.0,7,2.1,6314.0,-25.8,46.4,1.51,1259,1.2
scalp,1.0,1.0,8.0,3.0,10,2.07,9618.6,-29.5,46.4,1.42,1259,1.2
scalp,1.0,1.0,8.0,3.0,15,2.08,15120.7,-33.6,46.4,1.39,1259,1.2
scalp,1.0,1.0,8.0,3.0,20,2.09,20610.6,-44.4,46.4,1.33,1259,1.2
scalp,1.0,1.2,8.0,3.6,3,1.86,1487.2,-17.9,47.7,1.37,1247,1.3
scalp,1.0,1.2,8.0,3.6,5,1.91,3423.3,-20.9,47.7,1.46,1247,1.3
scalp,1.0,1.2,8.0,3.6,7,1.88,5347.3,-26.1,47.7,1.4,1247,1.3
scalp,1.0,1.2,8.0,3.6,10,1.84,8235.2,-35.9,47.7,1.33,1247,1.3
scalp,1.0,1.2,8.0,3.6,15,1.83,13058.8,-37.9,47.7,1.3,1247,1.3
scalp,1.0,1.2,8.0,3.6,20,1.83,17855.6,-44.5,47.7,1.28,1247,1.3
scalp,1.0,1.4,8.0,4.2,3,1.66,1077.7,-24.2,48.5,1.14,1242,1.3
scalp,1.0,1.4,8.0,4.2,5,1.69,2744.2,-21.2,48.5,1.33,1242,1.3
scalp,1.0,1.4,8.0,4.2,7,1.7,4388.6,-28.8,48.5,1.29,1242,1.3
scalp,1.0,1.4,8.0,4.2,10,1.66,6865.9,-39.3,48.5,1.26,1242,1.3
scalp,1.0,1.4,8.0,4.2,15,1.64,11004.2,-50.0,48.5,1.22,1242,1.3
scalp,1.0,1.4,8.0,4.2,20,1.64,15124.6,-44.6,48.5,1.23,1242,1.3
scalp,1.2,0.6,9.6,1.8,3,2.97,2864.9,-12.8,39.4,2.0,1254,1.2
scalp,1.2,0.6,9.6,1.8,5,2.89,5722.7,-19.6,39.4,1.88,1254,1.2
scalp,1.2,0.6,9.6,1.8,7,2.88,8574.0,-21.6,39.4,1.8,1254,1.2
scalp,1.2,0.6,9.6,1.8,10,2.89,12844.0,-21.9,39.4,1.73,1254,1.2
scalp,1.2,0.6,9.6,1.8,15,2.91,19951.9,-29.1,39.4,1.66,1254,1.2
scalp,1.2,0.6,9.6,1.8,20,2.91,27071.5,-37.8,39.4,1.55,1254,1.2
scalp,1.2,0.8,9.6,2.4,3,2.4,2385.9,-12.8,40.6,1.8,1250,1.2
scalp,1.2,0.8,9.6,2.4,5,2.36,4921.1,-19.6,40.6,1.74,1250,1.2
scalp,1.2,0.8,9.6,2.4,7,2.33,7453.8,-22.2,40.6,1.64,1250,1.2
scalp,1.2,0.8,9.6,2.4,10,2.34,11254.9,-28.1,40.6,1.59,1250,1.2
scalp,1.2,0.8,9.6,2.4,15,2.36,17562.2,-30.7,40.6,1.52,1250,1.2
scalp,1.2,0.8,9.6,2.4,20,2.36,23852.1,-39.7,40.6,1.46,1250,1.2
scalp,1.2,1.0,9.6,3.0,3,2.04,1898.6,-14.0,41.7,1.57,1242,1.3
scalp,1.2,1.0,9.6,3.0,5,2.03,4101.5,-19.6,41.7,1.57,1242,1.3
scalp,1.2,1.0,9.6,3.0,7,1.99,6318.3,-25.4,41.7,1.51,1242,1.3
scalp,1.2,1.0,9.6,3.0,10,1.98,9630.8,-30.3,41.7,1.46,1242,1.3
scalp,1.2,1.0,9.6,3.0,15,1.99,15134.2,-32.8,41.7,1.42,1242,1.3
scalp,1.2,1.0,9.6,3.0,20,2.0,20607.4,-40.4,41.7,1.38,1242,1.3
scalp,1.2,1.2,9.6,3.6,3,1.81,1486.4,-17.8,43.3,1.36,1230,1.3
scalp,1.2,1.2,9.6,3.6,5,1.82,3422.3,-20.6,43.3,1.44,1230,1.3
scalp,1.2,1.2,9.6,3.6,7,1.78,5353.9,-26.4,43.3,1.4,1230,1.3
scalp,1.2,1.2,9.6,3.6,10,1.76,8266.9,-34.2,43.3,1.35,1230,1.3
scalp,1.2,1.2,9.6,3.6,15,1.77,13089.9,-34.9,43.3,1.33,1230,1.3
scalp,1.2,1.2,9.6,3.6,20,1.77,17886.4,-43.7,43.3,1.29,1230,1.3
scalp,1.2,1.4,9.6,4.2,3,1.63,1108.5,-23.4,44.4,1.15,1222,1.4
scalp,1.2,1.4,9.6,4.2,5,1.63,2794.8,-21.6,44.4,1.32,1222,1.4
scalp,1.2,1.4,9.6,4.2,7,1.62,4457.4,-29.3,44.4,1.29,1222,1.4
scalp,1.2,1.4,9.6,4.2,10,1.59,6993.1,-39.9,44.4,1.27,1222,1.4
scalp,1.2,1.4,9.6,4.2,15,1.59,11214.4,-42.2,44.4,1.26,1222,1.4
scalp,1.2,1.4,9.6,4.2,20,1.6,15403.8,-43.7,44.4,1.26,1222,1.4
scalp,1.4,0.6,11.2,1.8,3,2.97,3087.8,-12.6,36.5,2.05,1243,1.3
scalp,1.4,0.6,11.2,1.8,5,2.9,6099.3,-19.2,36.5,1.93,1243,1.3
scalp,1.4,0.6,11.2,1.8,7,2.89,9106.0,-21.2,36.5,1.88,1243,1.3
scalp,1.4,0.6,11.2,1.8,10,2.91,13604.7,-24.1,36.5,1.81,1243,1.3
scalp,1.4,0.6,11.2,1.8,15,2.93,21108.1,-29.1,36.5,1.73,1243,1.3
scalp,1.4,0.6,11.2,1.8,20,2.93,28600.9,-34.0,36.5,1.62,1243,1.3
scalp,1.4,0.8,11.2,2.4,3,2.41,2589.0,-12.6,37.7,1.86,1239,1.3
scalp,1.4,0.8,11.2,2.4,5,2.35,5269.2,-19.3,37.7,1.79,1239,1.3
scalp,1.4,0.8,11.2,2.4,7,2.34,7942.7,-22.0,37.7,1.72,1239,1.3
scalp,1.4,0.8,11.2,2.4,10,2.35,11951.2,-22.8,37.7,1.68,1239,1.3
scalp,1.4,0.8,11.2,2.4,15,2.37,18606.8,-30.7,37.7,1.62,1239,1.3
scalp,1.4,0.8,11.2,2.4,20,2.37,25272.8,-39.7,37.7,1.53,1239,1.3
scalp,1.4,1.0,11.2,3.0,3,2.06,2086.9,-13.2,38.9,1.64,1230,1.3
scalp,1.4,1.0,11.2,3.0,5,2.01,4425.9,-19.3,38.9,1.61,1230,1.3
scalp,1.4,1.0,11.2,3.0,7,1.99,6768.5,-23.9,38.9,1.55,1230,1.3
scalp,1.4,1.0,11.2,3.0,10,1.99,10293.3,-29.0,38.9,1.53,1230,1.3
scalp,1.4,1.0,11.2,3.0,15,2.01,16122.0,-31.3,38.9,1.49,1230,1.3
scalp,1.4,1.0,11.2,3.0,20,2.01,21921.7,-40.4,38.9,1.44,1230,1.3
scalp,1.4,1.2,11.2,3.6,3,1.82,1623.9,-16.2,40.3,1.41,1218,1.4
scalp,1.4,1.2,11.2,3.6,5,1.8,3655.6,-21.2,40.3,1.46,1218,1.4
scalp,1.4,1.2,11.2,3.6,7,1.77,5694.0,-24.9,40.3,1.43,1218,1.4
scalp,1.4,1.2,11.2,3.6,10,1.76,8748.8,-30.2,40.3,1.4,1218,1.4
scalp,1.4,1.2,11.2,3.6,15,1.77,13819.9,-32.6,40.3,1.38,1218,1.4
scalp,1.4,1.2,11.2,3.6,20,1.77,18851.5,-41.8,40.3,1.36,1218,1.4
scalp,1.4,1.4,11.2,4.2,3,1.66,1263.4,-20.7,41.5,1.23,1211,1.4
scalp,1.4,1.4,11.2,4.2,5,1.63,3052.0,-21.6,41.5,1.35,1211,1.4
scalp,1.4,1.4,11.2,4.2,7,1.6,4849.2,-25.6,41.5,1.34,1211,1.4
scalp,1.4,1.4,11.2,4.2,10,1.59,7552.4,-32.8,41.5,1.32,1211,1.4
scalp,1.4,1.4,11.2,4.2,15,1.6,12046.4,-34.0,41.5,1.33,1211,1.4
scalp,1.4,1.4,11.2,4.2,20,1.61,16490.3,-43.2,41.5,1.31,1211,1.4
alpha,0.6,0.6,4.8,1.8,3,3.19,21.0,-14.4,58.3,0.31,12,1.0
alpha,0.6,0.6,4.8,1.8,5,3.2,36.5,-24.0,58.3,0.34,12,1.0
alpha,0.6,0.6,4.8,1.8,7,3.21,53.1,-33.6,58.3,0.37,12,1.0
alpha,0.6,0.6,4.8,1.8,10,3.22,80.3,-47.4,58.3,0.42,12,1.0
alpha,0.6,0.6,4.8,1.8,15,3.31,127.9,-57.5,58.3,0.5,12,1.0
alpha,0.6,0.6,4.8,1.8,20,3.3,172.2,-74.8,58.3,0.55,12,1.0
alpha,0.6,0.8,4.8,2.4,3,2.44,17.8,-14.4,58.3,0.28,12,1.0
alpha,0.6,0.8,4.8,2.4,5,2.44,30.3,-24.0,58.3,0.31,12,1.0
alpha,0.6,0.8,4.8,2.4,7,2.43,43.3,-33.6,58.3,0.34,12,1.0
alpha,0.6,0.8,4.8,2.4,10,2.41,63.5,-48.0,58.3,0.39,12,1.0
alpha,0.6,0.8,4.8,2.4,15,2.46,101.1,-64.3,58.3,0.48,12,1.0
alpha,0.6,0.8,4.8,2.4,20,2.46,135.3,-75.9,58.3,0.54,12,1.0
alpha,0.6,1.0,4.8,3.0,3,1.97,14.5,-14.4,58.3,0.24,12,1.0
alpha,0.6,1.0,4.8,3.0,5,1.96,24.3,-24.0,58.3,0.27,12,1.0
alpha,0.6,1.0,4.8,3.0,7,1.94,34.0,-33.6,58.3,0.31,12,1.0
alpha,0.6,1.0,4.8,3.0,10,1.91,48.2,-48.0,58.3,0.36,12,1.0
alpha,0.6,1.0,4.8,3.0,15,1.85,69.7,-71.9,58.3,0.45,12,1.0
alpha,0.6,1.0,4.8,3.0,20,1.84,90.8,-87.9,58.3,0.5,12,1.0
alpha,0.6,1.2,4.8,3.6,3,1.65,11.4,-14.4,58.3,0.21,12,1.0
alpha,0.6,1.2,4.8,3.6,5,1.63,18.5,-24.0,58.3,0.24,12,1.0
alpha,0.6,1.2,4.8,3.6,7,1.6,25.2,-33.6,58.3,0.27,12,1.0
alpha,0.6,1.2,4.8,3.6,10,1.56,34.0,-48.0,58.3,0.33,12,1.0
alpha,0.6,1.2,4.8,3.6,15,1.49,44.6,-71.9,58.3,0.43,12,1.0
alpha,0.6,1.2,4.8,3.6,20,1.41,48.9,-95.9,58.3,0.44,12,1.0
alpha,0.6,1.4,4.8,4.2,3,1.41,8.3,-14.4,58.3,0.17,12,1.0
alpha,0.6,1.4,4.8,4.2,5,1.39,13.0,-24.0,58.3,0.2,12,1.0
alpha,0.6,1.4,4.8,4.2,7,1.36,16.9,-33.6,58.3,0.24,12,1.0
alpha,0.6,1.4,4.8,4.2,10,1.31,20.9,-48.0,58.3,0.3,12,1.0
alpha,0.6,1.4,4.8,4.2,15,1.23,22.5,-71.9,58.3,0.4,12,1.0
alpha,0.6,1.4,4.8,4.2,20,1.14,17.2,-95.9,58.3,0.43,12,1.0
alpha,0.8,0.6,6.4,1.8,3,3.0,23.9,-19.0,50.0,0.34,12,1.1
alpha,0.8,0.6,6.4,1.8,5,2.96,41.5,-30.6,50.0,0.37,12,1.1
alpha,0.8,0.6,6.4,1.8,7,2.92,60.3,-41.5,50.0,0.39,12,1.1
alpha,0.8,0.6,6.4,1.8,10,2.93,92.1,-54.6,50.0,0.44,12,1.1
alpha,0.8,0.6,6.4,1.8,15,2.96,144.7,-64.0,50.0,0.51,12,1.1
alpha,0.8,0.6,6.4,1.8,20,2.95,195.2,-72.9,50.0,0.55,12,1.1
alpha,0.8,0.8,6.4,2.4,3,2.3,19.9,-19.4,50.0,0.3,12,1.1
alpha,0.8,0.8,6.4,2.4,5,2.26,33.8,-31.3,50.0,0.33,12,1.1
alpha,0.8,0.8,6.4,2.4,7,2.22,48.1,-42.3,50.0,0.36,12,1.1
alpha,0.8,0.8,6.4,2.4,10,2.17,70.0,-57.3,50.0,0.41,12,1.1
alpha,0.8,0.8,6.4,2.4,15,2.22,113.5,-71.9,50.0,0.49,12,1.1
alpha,0.8,0.8,6.4,2.4,20,2.19,149.4,-80.9,50.0,0.55,12,1.1
alpha,0.8,1.0,6.4,3.0,3,1.86,16.0,-19.9,50.0,0.26,12,1.1
alpha,0.8,1.0,6.4,3.0,5,1.82,26.5,-31.9,50.0,0.29,12,1.1
alpha,0.8,1.0,6.4,3.0,7,1.79,36.6,-43.1,50.0,0.32,12,1.1
alpha,0.8,1.0,6.4,3.0,10,1.73,50.8,-58.2,50.0,0.37,12,1.1
alpha,0.8,1.0,6.4,3.0,15,1.66,72.9,-79.2,50.0,0.46,12,1.1
alpha,0.8,1.0,6.4,3.0,20,1.63,92.9,-94.7,50.0,0.47,12,1.1
alpha,0.8,1.2,6.4,3.6,3,1.56,12.2,-20.3,50.0,0.21,12,1.1
alpha,0.8,1.2,6.4,3.6,5,1.52,19.5,-32.6,50.0,0.24,12,1.1
alpha,0.8,1.2,6.4,3.6,7,1.49,25.9,-43.8,50.0,0.28,12,1.1
alpha,0.8,1.2,6.4,3.6,10,1.43,33.7,-59.1,50.0,0.33,12,1.1
alpha,0.8,1.2,6.4,3.6,15,1.33,40.6,-80.5,50.0,0.43,12,1.1
alpha,0.8,1.2,6.4,3.6,20,1.25,40.2,-97.5,50.0,0.44,12,1.1
alpha,0.8,1.4,6.4,4.2,3,1.34,8.5,-20.8,50.0,0.17,12,1.2
alpha,0.8,1.4,6.4,4.2,5,1.3,12.8,-33.2,50.0,0.2,12,1.2
alpha,0.8,1.4,6.4,4.2,7,1.27,15.9,-44.6,50.0,0.23,12,1.2
alpha,0.8,1.4,6.4,4.2,10,1.21,18.2,-59.9,50.0,0.29,12,1.2
alpha,0.8,1.4,6.4,4.2,15,1.12,15.2,-81.1,50.0,0.4,12,1.2
alpha,0.8,1.4,6.4,4.2,20,1.03,4.4,-97.6,50.0,0.43,12,1.2
alpha,1.0,0.6,8.0,1.8,3,3.78,34.4,-19.0,50.0,0.44,12,1.1
alpha,1.0,0.6,8.0,1.8,5,3.72,61.2,-30.6,50.0,0.46,12,1.1
alpha,1.0,0.6,8.0,1.8,7,3.75,92.0,-40.1,50.0,0.49,12,1.1
alpha,1.0,0.6,8.0,1.8,10,3.8,137.8,-46.2,50.0,0.53,12,1.1
alpha,1.0,0.6,8.0,1.8,15,3.83,214.5,-54.7,50.0,0.57,12,1.1
alpha,1.0,0.6,8.0,1.8,20,3.81,287.0,-72.9,50.0,0.57,12,1.1
alpha,1.0,0.8,8.0,2.4,3,2.9,30.1,-19.4,50.0,0.4,12,1.1
alpha,1.0,0.8,8.0,2.4,5,2.84,52.5,-31.3,50.0,0.42,12,1.1
alpha,1.0,0.8,8.0,2.4,7,2.8,76.7,-42.1,50.0,0.45,12,1.1
alpha,1.0,0.8,8.0,2.4,10,2.89,118.4,-50.3,50.0,0.5,12,1.1
alpha,1.0,0.8,8.0,2.4,15,2.84,178.9,-58.7,50.0,0.55,12,1.1
alpha,1.0,0.8,8.0,2.4,20,2.86,241.9,-72.9,50.0,0.57,12,1.1
alpha,1.0,1.0,8.0,3.0,3,2.34,25.8,-19.9,50.0,0.36,12,1.1
alpha,1.0,1.0,8.0,3.0,5,2.29,44.1,-31.9,50.0,0.38,12,1.1
alpha,1.0,1.0,8.0,3.0,7,2.24,62.9,-43.1,50.0,0.41,12,1.1
alpha,1.0,1.0,8.0,3.0,10,2.25,94.8,-55.4,50.0,0.46,12,1.1
alpha,1.0,1.0,8.0,3.0,15,2.26,146.0,-65.6,50.0,0.52,12,1.1
alpha,1.0,1.0,8.0,3.0,20,2.19,187.3,-74.1,50.0,0.57,12,1.1
alpha,1.0,1.2,8.0,3.6,3,1.97,21.7,-20.3,50.0,0.32,12,1.1
alpha,1.0,1.2,8.0,3.6,5,1.92,36.1,-32.6,50.0,0.34,12,1.1
alpha,1.0,1.2,8.0,3.6,7,1.87,50.1,-43.8,50.0,0.37,12,1.1
alpha,1.0,1.2,8.0,3.6,10,1.81,70.7,-58.6,50.0,0.41,12,1.1
alpha,1.0,1.2,8.0,3.6,15,1.8,107.4,-74.3,50.0,0.49,12,1.1
alpha,1.0,1.2,8.0,3.6,20,1.78,139.5,-85.2,50.0,0.56,12,1.1
alpha,1.0,1.4,8.0,4.2,3,1.69,17.6,-20.8,50.0,0.28,12,1.2
alpha,1.0,1.4,8.0,4.2,5,1.64,28.5,-33.2,50.0,0.3,12,1.2
alpha,1.0,1.4,8.0,4.2,7,1.59,38.2,-44.6,50.0,0.33,12,1.2
alpha,1.0,1.4,8.0,4.2,10,1.52,49.9,-59.9,50.0,0.37,12,1.2
alpha,1.0,1.4,8.0,4.2,15,1.43,64.0,-80.3,50.0,0.46,12,1.2
alpha,1.0,1.4,8.0,4.2,20,1.34,65.7,-97.4,50.0,0.44,12,1.2
alpha,1.2,0.6,9.6,1.8,3,4.55,45.7,-19.0,50.0,0.54,12,1.2
alpha,1.2,0.6,9.6,1.8,5,4.5,83.3,-30.5,50.0,0.55,12,1.2
alpha,1.2,0.6,9.6,1.8,7,4.62,124.1,-35.3,50.0,0.59,12,1.2
alpha,1.2,0.6,9.6,1.8,10,4.65,184.2,-39.9,50.0,0.61,12,1.2
alpha,1.2,0.6,9.6,1.8,15,4.66,281.7,-54.7,50.0,0.62,12,1.2
alpha,1.2,0.6,9.6,1.8,20,4.65,379.8,-72.9,50.0,0.59,12,1.2
alpha,1.2,0.8,9.6,2.4,3,3.49,40.9,-19.4,50.0,0.5,12,1.2
alpha,1.2,0.8,9.6,2.4,5,3.42,73.2,-31.3,50.0,0.51,12,1.2
alpha,1.2,0.8,9.6,2.4,7,3.51,110.4,-37.9,50.0,0.55,12,1.2
alpha,1.2,0.8,9.6,2.4,10,3.5,161.9,-43.5,50.0,0.58,12,1.2
alpha,1.2,0.8,9.6,2.4,15,3.53,249.5,-54.7,50.0,0.61,12,1.2
alpha,1.2,0.8,9.6,2.4,20,3.5,331.3,-72.9,50.0,0.59,12,1.2
alpha,1.2,1.0,9.6,3.0,3,2.82,36.3,-19.9,50.0,0.46,12,1.2
alpha,1.2,1.0,9.6,3.0,5,2.76,63.7,-31.9,50.0,0.48,12,1.2
alpha,1.2,1.0,9.6,3.0,7,2.79,95.3,-40.9,50.0,0.51,12,1.2
alpha,1.2,1.0,9.6,3.0,10,2.81,141.2,-47.3,50.0,0.54,12,1.2
alpha,1.2,1.0,9.6,3.0,15,2.79,213.8,-54.7,50.0,0.59,12,1.2
alpha,1.2,1.0,9.6,3.0,20,2.78,285.3,-72.9,50.0,0.59,12,1.2
alpha,1.2,1.2,9.6,3.6,3,2.37,31.8,-20.3,50.0,0.42,12,1.2
alpha,1.2,1.2,9.6,3.6,5,2.31,54.6,-32.6,50.0,0.44,12,1.2
alpha,1.2,1.2,9.6,3.6,7,2.27,78.9,-43.3,50.0,0.46,12,1.2
alpha,1.2,1.2,9.6,3.6,10,2.33,121.0,-51.4,50.0,0.51,12,1.2
alpha,1.2,1.2,9.6,3.6,15,2.26,175.7,-61.2,50.0,0.56,12,1.2
alpha,1.2,1.2,9.6,3.6,20,2.21,224.7,-72.9,50.0,0.59,12,1.2
alpha,1.2,1.4,9.6,4.2,3,2.04,27.5,-20.8,50.0,0.38,12,1.3
alpha,1.2,1.4,9.6,4.2,5,1.98,46.0,-33.2,50.0,0.4,12,1.3
alpha,1.2,1.4,9.6,4.2,7,1.92,63.9,-44.6,50.0,0.42,12,1.3
alpha,1.2,1.4,9.6,4.2,10,1.91,94.0,-56.8,50.0,0.46,12,1.3
alpha,1.2,1.4,9.6,4.2,15,1.91,142.8,-68.3,50.0,0.54,12,1.3
alpha,1.2,1.4,9.6,4.2,20,1.83,173.1,-79.4,50.0,0.59,12,1.3
alpha,1.4,0.6,11.2,1.8,3,5.32,57.7,-19.0,50.0,0.62,12,1.2
alpha,1.4,0.6,11.2,1.8,5,5.41,106.9,-27.7,50.0,0.65,12,1.2
alpha,1.4,0.6,11.2,1.8,7,5.43,155.5,-31.6,50.0,0.67,12,1.2
alpha,1.4,0.6,11.2,1.8,10,5.49,229.2,-36.5,50.0,0.68,12,1.2
alpha,1.4,0.6,11.2,1.8,15,5.5,351.7,-54.7,50.0,0.67,12,1.2
alpha,1.4,0.6,11.2,1.8,20,5.39,465.3,-72.9,50.0,0.61,12,1.2
alpha,1.4,0.8,11.2,2.4,3,4.08,52.5,-19.4,50.0,0.59,12,1.2
alpha,1.4,0.8,11.2,2.4,5,4.11,96.9,-29.5,50.0,0.61,12,1.2
alpha,1.4,0.8,11.2,2.4,7,4.15,141.4,-33.8,50.0,0.64,12,1.2
alpha,1.4,0.8,11.2,2.4,10,4.19,209.2,-37.8,50.0,0.66,12,1.2
